desc,label,bert_risk_score
"  Borrower added on 07/20/10 > I want to ramp up my small business online. I have researched the available service providers for the e-commerce and web site design, but more importantly I have also sifted through the options for designing an effective online marketing campaign to get things started at a professional level. I have an IT background so I&rsquo;m generally familiar with web technology, but the marketing side is easy to overlook or get wrong and I believe it deserves special attention. Besides services this also includes program materials to reference going forward as well as a certain amount of inventory. I&rsquo;ve developed a vision of how to establish and grow my business online as well as the specific plans to get there. Now that everything is in place, this will help me make up the immediate difference in funds and allow me to get started.<br/>",1,0.34070706
"I need this loan to help pay off credit card bills after a divorce and move out of state.  I have two daughters, one who is mentally-handicapped and another in high school.  We are starting a new chapter in our lives.",0,0.34283155
  Borrower added on 02/05/14 > card consolidation<br>,0,0.34475082
  Borrower added on 02/06/14 > Debt consolidation.<br>,1,0.34467772
  Borrower added on 11/10/11 > debt consolidation for business<br>,0,0.34452176
  Borrower added on 08/11/11 > Moving Expenses<br/> Borrower added on 08/11/11 > This loan is for moving expenses from PA to VA<br/>null,1,0.3431485
"  Borrower added on 09/11/13 > I've got some major credit card debt thats become a challenge for me to keep up paying more than the minimum monthly. I'm not getting ahead  and would really like to have them paid in full, no more cards have the peace of mind that one payment is being made and there is an end to my debt.<br>",1,0.34171674
"  Borrower added on 02/02/14 > This is a debt consolidation loan, so that in three years i can be totally debt free, I would like to have only one payment to issue each monthas opposed to several payments.. Thank you for your consideration and help<br>",0,0.34218976
"  Borrower added on 03/08/10 > I am interested in this loan for the purposes of debt consolidation.  My wife and I have nearly $15,000 in credit card debt related to the birth of our twin boys, Adam and Jack, they're almost two.  The debts were spread over 2-3 credit cards and the monthly minimums just arent getting things done.  I recently paid off my car, a $284/mo payment, and I want to take the money from that payment and my minimums on the three cards ($190, $147 and $60) to apply to this loan.<br/> Borrower added on 03/08/10 > We have insurance but 12 days in the NICU really eats up your benefits.<br/> Borrower added on 03/09/10 > Minimum payments are 190 , 150, and 100 - I entered info incorrectly above.<br/> Borrower added on 03/15/10 > I should speak to the stability of my employment; i have been employed since the week I turned 16 in the hospitality industry, as has my wife, a stable industry. Repaying this loan would be my TOP priority.<br/>",0,0.3404862
  Borrower added on 01/15/14 > I will pay off two higher interest credit cards making my payments more easily accomplished.  I will be able to pay debt quicker.<br>,0,0.3430475
  Borrower added on 02/24/13 > This loan will be used to consolidate debts form medical/dental expenses and credit cards in order to pay them off expeditiously.<br>,0,0.34302175
wedding loan for upcoming ceremony,0,0.34525356
  Borrower added on 06/20/12 > motorcycle transportation<br>,1,0.3449593
  Borrower added on 07/26/12 > i would like to borrow this money to pay some credit cards<br>,0,0.3437883
  Borrower added on 02/25/14 > Pay off a credit card<br>,1,0.3442964
  Borrower added on 09/12/13 > Pay off all credit card debt prior to child reaching college age.<br>,0,0.3438176
  Borrower added on 11/26/13 > Consolidate debt to free up money for our business.<br>,0,0.34399328
  Borrower added on 10/17/13 > Purpose of my loan request is to pay off ALL my high interest credit cards &amp; 1 car note that have ridiculous high interest rates. I figured that I can pay off my bills faster if I make one big payment instead of 10 different payments at the minimum amounts per month. Thank you Lending club  :)<br>,0,0.34176263
  Borrower added on 08/18/10 > I have a steady job and have had a history of being a good barower. My intention is to pay some bills off and to repay my loan as soon as possible.<br/> Borrower added on 08/18/10 > I have a secure position at my company. I plan to use the loan to pay off some immediate bills.<br/>,1,0.34169826
  Borrower added on 07/21/13 > I want to pay off my credit cards<br>,1,0.34416747
  Borrower added on 03/05/14 > Start up capital for a new business venture.<br>,1,0.34414324
  Borrower added on 10/28/11 > To make debt payment one payment a month with lower interest rate.<br/>,1,0.34362492
  Borrower added on 09/29/13 > I will be using this loan to pay off some credit card debt that I have accumulated due to medical expenses.<br>,0,0.34320864
  Borrower added on 10/08/13 > Consolidate debit.  We completed to many home improvements in a short period of time.  Now I pay 2000 a month on my credit cards.  This amount would clear them with a low payment<br>,0,0.34246087
  Borrower added on 12/16/13 > Consolidating some credit card debt so that I an transition to non-credit card lifestyle.<br>,0,0.34327975
  Borrower added on 07/25/13 > Payment of credit card debt.<br>,0,0.34429783
  Borrower added on 11/28/12 > To consolidate my credit cards to only one payment.<br><br> Borrower added on 11/28/12 > To condolidate my credit cards to one payment per month.<br>,0,0.34255564
"  Borrower added on 12/22/10 > WE ARE TRYING THIS FOR THE LAST TIME WE RAN INTO ISSUES WITH THE BOOKS OF THE BUSINESS DURING DUE DILIGENCE!! THANK YOU EVERYONE THAT BIDS ON US.<br/><br/>We have already gone through the due diligence period with the current owner and his books for the past 3yrs have been perfect based on what our CPA has shown us.<br/><br/>This loan will be used to&hellip;Help fund our working capital of an existing business that is currently turning a very strong profit. The cafe has been open since 1996. We are looking to purchase this cafe as the current owners are retiring due to back and knee surgery. The current net profit is between 62-65k per year and they are only open 35hrs per week, plus limited catering. We plan to expand the hours to serve breakfast along with branding our new name. Our plans are to take the branding to a whole new level in the wonderful downtown suburb of Atlanta, GA. Our projections right now are to turn a net profit the first year in the 65-72k range, and that's having all of the business debt being paid off in 3yrs or less.<br/><br/><br/>I am a good candidate for this loan because&hellip;My husband and I are very responsible with our money! I am a senior accounting manager for AT&amp;T. My husband is currently an A/P analyst and will be running this diner while I continue working. We both have associate degrees in accounting with GPA's above 3.5.<br/><br/>Monthly net income:<br/>$   Monthly expenses:<br/>$   Housing: $ 2325<br/>$   Car expenses: 675<br/>$   Utilities: 400<br/>$   Phone, cable, internet: 185<br/>$   Food, entertainment: 400<br/>$   Clothing, household expenses: 100<br/>$   Credit cards and other loans: 250<br/> Borrower added on 12/27/10 > I WOULD LIKE TO ADD THAT IF YOU WOULD LIKE TO SEE OUR BUDGET, WE CAN MAKE THAT AVAILABLE TO ANYONE WHO IS ON THE FENCE ABOUT LENDING TO US!! THANK YOU AGAIN TO ALL WHO BELIEVE IN US SMALL BUSINESS OWNERS!!!!<br/>",1,0.34040532
